date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:09:29	1860/1860	---M--	200	added ('OK')	image/png	etag:%22654f11f5-744%22	https://thetork.com/demos/html/bitrader/assets/images/service/home5/3.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/service/home5/3.png	(from https://thetork.com/demos/html/bitrader/index-5.html?theme=light)
12:09:29	1741/1741	---M--	200	added ('OK')	image/png	etag:%22654f11f5-6cd%22	https://thetork.com/demos/html/bitrader/assets/images/service/home5/4.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/service/home5/4.png	(from https://thetork.com/demos/html/bitrader/index-5.html?theme=light)
12:09:30	1182/1182	---M--	200	added ('OK')	image/png	etag:%22654f11f5-49e%22	https://thetork.com/demos/html/bitrader/assets/images/service/home5/5.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/service/home5/5.png	(from https://thetork.com/demos/html/bitrader/index-5.html?theme=light)
12:09:30	2403/2403	---M--	200	added ('OK')	image/png	etag:%22654f11f5-963%22	https://thetork.com/demos/html/bitrader/assets/images/service/home5/6.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/service/home5/6.png	(from https://thetork.com/demos/html/bitrader/index-5.html?theme=light)
12:09:30	693/693	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22654f11f5-2b5%22	https://thetork.com/demos/html/bitrader/assets/images/icon/check1.svg	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/icon/check1.svg	(from https://thetork.com/demos/html/bitrader/index-5.html?theme=light)
12:09:30	36507/36507	---M--	200	added ('OK')	image/png	etag:%22654f11f5-8e9b%22	https://thetork.com/demos/html/bitrader/assets/images/others/4.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/others/4.png	(from https://thetork.com/demos/html/bitrader/index-5.html?theme=light)
12:09:30	2181/2181	---M--	200	added ('OK')	image/png	etag:%22654f11f5-885%22	https://thetork.com/demos/html/bitrader/assets/images/logo/Logo-2-dark.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/logo/Logo-2-dark.png	(from https://thetork.com/demos/html/bitrader/index-5.html?theme=light)
12:09:31	37296/37296	---MCZ	200	added ('OK')	text/html	etag:W/%22654f66c1-91b0%22	https://thetork.com/demos/html/bitrader/service-details.html	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/service-details.html	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
12:09:31	35371/35371	---MCZ	200	added ('OK')	text/html	etag:W/%22654f66c1-8a2b%22	https://thetork.com/demos/html/bitrader/services.html	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/services.html	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
12:09:31	12783/12783	---M--	200	added ('OK')	image/png	etag:%22654f11f5-31ef%22	https://thetork.com/demos/html/bitrader/assets/images/header/2.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/header/2.png	(from https://thetork.com/demos/html/bitrader/about.html)
12:09:32	218963/218963	---M--	200	added ('OK')	image/png	etag:%22654f11f5-35753%22	https://thetork.com/demos/html/bitrader/assets/images/about/4.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/about/4.png	(from https://thetork.com/demos/html/bitrader/about.html)
12:09:32	48747/48747	---M--	200	added ('OK')	image/png	etag:%22654f11f5-be6b%22	https://thetork.com/demos/html/bitrader/assets/images/team-details/1.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/team-details/1.png	(from https://thetork.com/demos/html/bitrader/team-details.html)
12:09:32	4259/4259	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-10a3%22	https://thetork.com/demos/html/bitrader/assets/images/blog/author/4.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/author/4.png	(from https://thetork.com/demos/html/bitrader/blogs.html)
12:09:32	4186/4186	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-105a%22	https://thetork.com/demos/html/bitrader/assets/images/blog/author/5.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/author/5.png	(from https://thetork.com/demos/html/bitrader/blogs.html)
12:09:33	26678/26678	---M--	200	added ('OK')	image/png	etag:%22654f11f5-6836%22	https://thetork.com/demos/html/bitrader/assets/images/blog/6.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/6.png	(from https://thetork.com/demos/html/bitrader/blogs.html)
12:09:33	3881/3881	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-f29%22	https://thetork.com/demos/html/bitrader/assets/images/blog/author/6.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/author/6.png	(from https://thetork.com/demos/html/bitrader/blogs.html)
12:09:33	30741/30741	---M--	200	added ('OK')	image/png	etag:%22654f11f5-7815%22	https://thetork.com/demos/html/bitrader/assets/images/blog/7.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/7.png	(from https://thetork.com/demos/html/bitrader/blogs.html)
12:09:33	3977/3977	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-f89%22	https://thetork.com/demos/html/bitrader/assets/images/blog/author/7.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/author/7.png	(from https://thetork.com/demos/html/bitrader/blogs.html)
12:09:34	28611/28611	---M--	200	added ('OK')	image/png	etag:%22654f11f5-6fc3%22	https://thetork.com/demos/html/bitrader/assets/images/blog/8.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/8.png	(from https://thetork.com/demos/html/bitrader/blogs.html)
12:09:34	4191/4191	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-105f%22	https://thetork.com/demos/html/bitrader/assets/images/blog/author/8.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/author/8.png	(from https://thetork.com/demos/html/bitrader/blogs.html)
12:09:34	28632/28632	---M--	200	added ('OK')	image/png	etag:%22654f11f5-6fd8%22	https://thetork.com/demos/html/bitrader/assets/images/blog/9.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/9.png	(from https://thetork.com/demos/html/bitrader/blogs.html)
12:09:34	3861/3861	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-f15%22	https://thetork.com/demos/html/bitrader/assets/images/blog/author/9.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/author/9.png	(from https://thetork.com/demos/html/bitrader/blogs.html)
12:09:35	7803/7803	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-1e7b%22	https://thetork.com/demos/html/bitrader/assets/images/blog/recent/1.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/recent/1.png	(from https://thetork.com/demos/html/bitrader/blog-sidebar.html)
12:09:35	8320/8320	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-2080%22	https://thetork.com/demos/html/bitrader/assets/images/blog/recent/2.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/recent/2.png	(from https://thetork.com/demos/html/bitrader/blog-sidebar.html)
12:09:35	10397/10397	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-289d%22	https://thetork.com/demos/html/bitrader/assets/images/blog/recent/3.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/recent/3.png	(from https://thetork.com/demos/html/bitrader/blog-sidebar.html)
12:09:35	7124/7124	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-1bd4%22	https://thetork.com/demos/html/bitrader/assets/images/blog/recent/4.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/recent/4.png	(from https://thetork.com/demos/html/bitrader/blog-sidebar.html)
12:09:36	748/748	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-2ec%22	https://thetork.com/demos/html/bitrader/assets/images/blog/icon/1.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/icon/1.png	(from https://thetork.com/demos/html/bitrader/blog-details.html)
12:09:36	420/420	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-1a4%22	https://thetork.com/demos/html/bitrader/assets/images/blog/icon/2.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/icon/2.png	(from https://thetork.com/demos/html/bitrader/blog-details.html)
12:09:37	318712/318712	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-4dcf8%22	https://thetork.com/demos/html/bitrader/assets/images/blog/details/1.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/details/1.png	(from https://thetork.com/demos/html/bitrader/blog-details.html)
12:09:37	593/593	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-251%22	https://thetork.com/demos/html/bitrader/assets/images/blog/icon/3.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/icon/3.png	(from https://thetork.com/demos/html/bitrader/blog-details.html)
12:09:37	134729/134729	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-20e49%22	https://thetork.com/demos/html/bitrader/assets/images/blog/details/2.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/details/2.png	(from https://thetork.com/demos/html/bitrader/blog-details.html)
12:09:37	5163/5163	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-142b%22	https://thetork.com/demos/html/bitrader/assets/images/blog/user/3.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/user/3.png	(from https://thetork.com/demos/html/bitrader/blog-details.html)
12:09:38	141912/141912	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-22a58%22	https://thetork.com/demos/html/bitrader/assets/images/blog/details/3.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/details/3.png	(from https://thetork.com/demos/html/bitrader/blog-details.html)
12:09:38	269/269	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264afb9fd-10d%22	https://thetork.com/demos/html/bitrader/assets/images/blog/user/replay.svg	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/user/replay.svg	(from https://thetork.com/demos/html/bitrader/blog-details.html)
12:09:38	3553/3553	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-de1%22	https://thetork.com/demos/html/bitrader/assets/images/blog/user/1.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/user/1.png	(from https://thetork.com/demos/html/bitrader/blog-details.html)
12:09:38	3931/3931	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-f5b%22	https://thetork.com/demos/html/bitrader/assets/images/blog/user/2.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/user/2.png	(from https://thetork.com/demos/html/bitrader/blog-details.html)
12:09:38	5525/5525	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-1595%22	https://thetork.com/demos/html/bitrader/assets/images/blog/user/4.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/blog/user/4.png	(from https://thetork.com/demos/html/bitrader/blog-details.html)
12:09:39	1243/1243	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264afb9fd-4db%22	https://thetork.com/demos/html/bitrader/assets/images/others/google.svg	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/others/google.svg	(from https://thetork.com/demos/html/bitrader/signup.html)
12:09:39	4821/4821	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-12d5%22	https://thetork.com/demos/html/bitrader/assets/images/contact/4.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/contact/4.png	(from https://thetork.com/demos/html/bitrader/signup.html)
12:09:41	114984/114984	---M--	200	added ('OK')	image/png	etag:%22654f11f5-1c128%22	https://thetork.com/demos/html/bitrader/assets/images/account/1.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/account/1.png	(from https://thetork.com/demos/html/bitrader/signup-2.html)
12:09:41	49053/49053	---M--	200	added ('OK')	image/png	etag:%22654f11f5-bf9d%22	https://thetork.com/demos/html/bitrader/assets/images/others/error.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/others/error.png	(from https://thetork.com/demos/html/bitrader/404.html)
12:09:42	465/465	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-1d1%22	https://thetork.com/demos/html/bitrader/assets/images/contact/2.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/contact/2.png	(from https://thetork.com/demos/html/bitrader/contact.html)
12:09:42	692/692	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-2b4%22	https://thetork.com/demos/html/bitrader/assets/images/contact/3.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/contact/3.png	(from https://thetork.com/demos/html/bitrader/contact.html)
12:09:43	87010/87010	---M--	200	added ('OK')	image/png	etag:%22654f11f5-153e2%22	https://thetork.com/demos/html/bitrader/assets/images/team/3.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/team/3.png	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
12:09:44	187448/187448	---M--	200	added ('OK')	application/octet-stream	etag:%2264afb9fd-2dc38%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-brands-400.ttf	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/webfonts/fa-brands-400.ttf	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
12:09:46	273/273	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Feb%202024%2006:39:47%20GMT	https://thetork.com/demos/html/Bitrader/	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/Bitrader/index-3.html	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
12:09:47	238406/238406	---M--	200	added ('OK')	image/png	etag:%22654f11f5-3a346%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home2/bg.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/banner/home2/bg.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
12:09:47	4536/4536	---M--	200	added ('OK')	application/font-woff2	etag:%2264afb9fd-11b8%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-v4compatibility.woff2	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/webfonts/fa-v4compatibility.woff2	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
12:09:47	5980/5980	---M--	200	added ('OK')	image/png	etag:%22654f11f5-175c%22	https://thetork.com/demos/html/bitrader/assets/images/banner/shape/4.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/banner/shape/4.png	(from https://thetork.com/demos/html/bitrader/index-5.html?theme=light)
12:09:47	14239/14239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264afb9fd-379f%22	https://thetork.com/demos/html/bitrader/assets/js/aos.js	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/js/aos.js	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
12:09:47	77374/77374	---M--	200	added ('OK')	image/png	etag:%22654f11f5-12e3e%22	https://thetork.com/demos/html/bitrader/assets/images/service/bg.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/service/bg.png	(from https://thetork.com/demos/html/bitrader/service-details.html)
12:09:49	60065/60065	---M--	200	added ('OK')	image/png	etag:%22654f11f5-eaa1%22	https://thetork.com/demos/html/bitrader/assets/images/team/other/2.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/team/other/2.png	(from https://thetork.com/demos/html/bitrader/service-details.html)
12:09:49	649/649	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-289%22	https://thetork.com/demos/html/bitrader/assets/images/contact/1.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/contact/1.png	(from https://thetork.com/demos/html/bitrader/contact.html)
12:09:50	87578/87578	---M--	200	added ('OK')	image/png	etag:%22654f11f5-1561a%22	https://thetork.com/demos/html/bitrader/assets/images/header/1.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/header/1.png	(from https://thetork.com/demos/html/bitrader/about.html)
12:09:50	93104/93104	---M--	200	added ('OK')	image/png	etag:%22654f11f5-16bb0%22	https://thetork.com/demos/html/bitrader/assets/images/team/other/1.png	D:/hackmol_5.0/ASAP.NET/thetork.com/demos/html/bitrader/assets/images/team/other/1.png	(from https://thetork.com/demos/html/bitrader/service-details.html)
